id,text,label
CMT_05393,mình sẽ cố_gắng cám_ơn bạn đã xem nha,non-toxic
CMT_05394,vua thua_cùn ở chỗ đó cùn mà_còn có quyền_lực nữa thì chẳng ai đấu được,non-toxic
CMT_05395,rồi liên_quan gì đến t k nguu m thế,toxic
CMT_05396,ai cho mình nữ chính g ế đỏ được không,non-toxic
CMT_05397,mày hãm l vừa thôi mày công_kích tao xong bảo tao công_kích cá_nhân mày thế chả_lẻ mày chửi tao thì tao chửi ai m bị ngơ à,non-toxic
CMT_05398,xe hàn bán được tại thị_trường khác thì bảo xe tốt còn xe hàn không bán được tại âu_mỹ thì bảo là bảo_hộ nội_địa đúng là tiêu_chuẩn kép,non-toxic
CMT_05399,tự đánh_giá cao quá như mày chắc hiếm lắm,toxic
CMT_05400,tao không đùa đâu tao biết chỗ mày ngay bây_giờ,toxic
CMT_05401,mày cứ thời_đại mới rồi đi rồi sẽ biết,toxic
CMT_05402,một ý_tưởng hay để thiết_kế một chiếc áo thun,non-toxic
CMT_05403,con chó có linh_cảm đúng ghê_tội cho cô gái,non-toxic
CMT_05404,mắc tiền vì độc lạ_mong rằng khi ăn được_cái lạ nhưng không độc,non-toxic
CMT_05405,đòn nữa thui mà_còn cố_nhây thì chấp_nhận thui,non-toxic
CMT_05406,mục_đích của bảo_hiểm là bảo_vệ mỗi năm bạn trích thu_nhập ra để mua bảo_hiểm thì nếu mai_mốt không may bạn ốm bệnh_tật thì gói bảo_hiểm bạn mua có tích_hợp sản_phẩm bổ_trợ như bảo_lãnh thanh_toán viện_phí trợ_cấp y_tế do phải nằm viện bị mất thu_nhập thì công_ty bảo_hiểm sẽ thanh_toán thay cho bạn và trả cho bạn mỗi ngày nằm viện số tiền nhất_định do bạn bị mất thu_nhập vì phải nằm viện và bạn vẫn giữ được và bạn vẫn giữ được số thu_nhập của năm đó trường_hợp rủi ra liên_quan đến sinh_mạng nếu thì từ số tiền nhỏ hàng năm thu_nhập mà bạn mua b h đó thì công_ty b h sẽ thanh_toán khoản tương_đối thay bạn báo_hiếu cho cha_mẹ những người_thân ở lại vẫn có_thể sống tiếp nhờ khoản mà người ra đi để lại trường_hợp bạn may_mắn khỏe mạnh đến thì sau năm bạn có khoản tương_đối từ khoản nhỏ bạn tích_cóp cộng thêm lãi_xuất còn về lấy tiền khó khi gặp rủi_ro thì nếu bạn tuân_thủ và hiểu điều_khoản trong h đ b h thì điều đó hoàn_toàn không khó để lấy tiền_trừ khi bạn trục_lợi b h thì bạn lấy tiền rất khó,toxic
CMT_05407,tao không đùa đâu lo đến bệnh ngay bây_giờ,toxic
CMT_05408,khôn như con này quê tao thăng_thiên hết rồi,toxic
CMT_05409,mày cứ thử xem tao tan_nát mọi thứ luôn,toxic
CMT_05410,hy_vọng nước_nhà có thêm kỹ_sư hoặc chuyên_gia giỏi tôi không quan_tâm lắm tới mấy giải vàng giải_bạc này chỉ mong em thành tài thôi,non-toxic
CMT_05411,thằng này bị ban v_ĩnh viễn_z cũng vậy không sai đâu,non-toxic
CMT_05412,em ủng_hộ bác mấy ông lên cào_phím kêu người ta mãi_lộ thì ông có ông sai lè lè ra đưa tiền người ta không nhận thì gào lên là làm_khó không tạo đ k mà người ta nhận để tạo đ k cho vẫn có xe đi_lại thì kêu người ta nhận hối_lộ,non-toxic
CMT_05413,quá hay chúc_mừng các chiến_sĩ công_an đã lập chiến_công,non-toxic
CMT_05414,mỹ_châu xem kỹ để có kinh_nghiệm thằng đóng kịch ăn_cắp xe,non-toxic
CMT_05415,mày mà cho gãy hết tao phá nát cuộc_sống mày,toxic
CMT_05416,t ag đúng người thì cap mới có tác_dụng nha,non-toxic
CMT_05417,nên chụp ảnh lại cho cả nước biết lần sau còn ai dám trốn,non-toxic
CMT_05418,để tao coi_chừng cho mày thấy tao là ai,toxic
CMT_05419,không cần lời_thoại vẫn truyền_tải được cảm_xúc,non-toxic
CMT_05420,bạn ơi cho mình xin thêm quan_điểm của bạn với bạn không đồng_ý gì thế,non-toxic
CMT_05421,loại này thì bắt được cho nó tàn_phế suốt đời,toxic
CMT_05422,giải_pháp cho trường_hợp bị áp_lực là một lời khuyên không áp_lực,non-toxic
CMT_05423,bạn nữ ghế đỏ tham_gia để cho vui hi_hi,non-toxic
CMT_05424,hà không hề có mục_đích xuyên thủng vỏ thép nó chỉ tiết ra chất_keo để bám thật chặt thôi chính keo này làm hỏng lớp sơn chống gỉ sét khiến vỏ tàu bị gỉ bởi nước_biển một con thuyền bị hà bám đầy sẽ giảm tốc_độ lên tới bề_mặt đá_hà bám lở m chở m do vô_vàn đời_hà chồng_chất lên nhau,toxic
CMT_05425,con ngồi ghế đỏ_sao như điên vậy nhỉ khùng quá trời,toxic
CMT_05426,sao biết ổng da vàng ta lỡ ổng đi nắng riết rồi đen_thui rồi sao,non-toxic
CMT_05427,bởi mấy thằng ít học suy_nghĩ nó khác người có_học lắm,toxic
CMT_05428,mày quan_tâm người khác thế_này có mệt không,toxic
CMT_05429,ad min chửi hết bọn làm chó gì dân nó z cũng vậy y_như dân mình thôi_chế cho đỡ tức_hả không tác_dụng gì để sức mà xem nước ta thắt chặt_tình hữu_nghị ra sao nhé vụ chìm_xuồng rồi nhé v đ mai bầu thằng cẩu nô_tài lên làm lãnh_đạo thế,toxic
CMT_05430,giờ t ag ai vô_z cũng vậy nhạy_cảm hết,non-toxic
CMT_05431,sao mày lại xịn ghê vậy trời,toxic
CMT_05432,gia_môn bất_hạnh đẻ m ra để m đội thằng lồn đó lên đầu,toxic
CMT_05433,hên là ông áo xanh không dính,non-toxic
CMT_05434,với học_sinh đừng bao_giờ dùng từ có_thể một là cho phé phai là không cho cấm còn có_thể thì với chúng đó là cho_phép và làm thoải_mái,non-toxic
CMT_05435,cái con mặt áo đen vui quá thành con điên_thần_kinh hơi bị nặng,toxic
CMT_05436,kêu_gọi khán_giả không đến sân tẩy_chay để sa_thải hlv,toxic
CMT_05437,đã khuyết_tật rồi còn khuyết_tật cả đạo_đức nữa,toxic
CMT_05438,tao biết nhà mày làm mày nổi_tiếng là chuyện thường,toxic
CMT_05439,may quá mình tốt_nghiệp rồi không thì chả có tiền mà học đâu,non-toxic
CMT_05440,cap không sai nhưng làm người ta phải suy_nghĩ lại,non-toxic
CMT_05441,gia_đình tôi củng_ủng_hộ ông trum p vé,non-toxic
CMT_05442,cây cuốc vàng trong làng đào mỏ,non-toxic
CMT_05443,ngoài vị kỷ ra mày còn gì nữa không,toxic
CMT_05444,mày mà mất sạch nữa tao cho mày ra bã,toxic
CMT_05445,em chưa bao_giờ hối_hận vì đã đăng_ký kênh của chị,non-toxic
CMT_05446,nên trùng_tu lại để du_khách và con_cháu đời sau tham_quan,non-toxic
CMT_05447,hg i q_sao hơn tóc tiên nói ngông hỏi_sỏ lá tóc tiên_học cao_n c nghe thật_sự cứng,non-toxic
CMT_05448,mày cố làm như thôi chưa đủ còn khoe nữa,toxic
CMT_05449,chị hiếu_đuối_lí cái quay qua lấy chuyện riêng ra biện_luận hài_h ước thông_minh,non-toxic
CMT_05450,tui nghe nó nói không phụ_thuộc vào bạn nam mấy cha,non-toxic
CMT_05451,mình muốn nói một câu thôi địt mẹ bọn sống ảo,toxic
CMT_05452,chúc hai con khỏe mạnh và hạnh_phúc,non-toxic
CMT_05453,im_lặng đi không ai cần bạn lên_tiếng,non-toxic
CMT_05454,tao không đùa đâu để sếp mày biết mày làm gì ngay bây_giờ,toxic
CMT_05455,đừng có làm liều tao sẽ đóng_cửa quán đấy đấy,toxic
CMT_05456,đừng có làm liều tao sẽ chờ xem thôi đấy,toxic
CMT_05457,đọc mấy pa ge trên phở bò ấy phần thì may_ra được đến phần thực còn lại là vẽ,toxic
CMT_05458,ai đẹp không biết nhìn kỹ vẫn thua vợ mình,non-toxic
CMT_05459,thì đúng với chủ_đề nóng và lạnh mà,non-toxic
CMT_05460,nhìn anh áo_nâu với chị áo trắng xứng đôi ghê,non-toxic
CMT_05461,mày tự n hiên quậy_phá là sao,toxic
CMT_05462,suy nhược_hả rồi mày sẽ biết tay tao,toxic
CMT_05463,tôi nghĩ nên dời hết tất_cả ra mới để tránh tình_trạng h ổn độn kẹt xe và mất thẫm_mỹ thành_phố ví_dụ như các bến_xe miền tây an_sương nằm ở ngoài trung_tâm tp họ hoạt_động rất tốt,non-toxic
CMT_05464,còn ở đâu hay bị hỏi nữa nhị ii,non-toxic
CMT_05465,mày nổi_tiếng lắm nhỉ thế_này chắc tự_hào lắm nhỉ,toxic
CMT_05466,mày đẹp thật thế_này chắc tự_hào lắm nhỉ,toxic
CMT_05467,bạn đã từng sử_dụng sản_phẩm cùng loại chưa,non-toxic
CMT_05468,trình so với tiêu_chuẩn nào vậy của mày đúng là đỉnh_cao,toxic
CMT_05469,thằng ad min_culi của rận chủ vịt tần_xuống dưới trả_lời chất_vấn kìa,toxic
CMT_05470,tui không thấy gì ngoài sự dễ_thương luôn,non-toxic
CMT_05471,cho hỏi đầu làn có biển chỉ_dẫn làn ô_tô rẽ phải nhưng cuối làn thì trên long môn có biển chỉ_dẫn đi thẳng vậy ô_tô đi vào làn đó rồi cuối làn không rẽ phải mà đi thẳng thì có vi_phạm giao_thông không,non-toxic
CMT_05472,năm người tại quán bar dương_tính ma tú_y khi cảnh_sát kiểm_tra năm quán bar này z cũng vậy xảy ra án_mạng làm một người chết thế_mà vẫn tồn_tại được mới ghê,non-toxic
CMT_05473,đã phèn còn hãm em sống độc_lập đồ xong anh chi cho em ủa gì là vậy là má lộ bộ_mặt nạo_mỏ rồi,non-toxic
CMT_05474,mày mà mày biết tao muốn nói gì tao phá nát cuộc_sống mày,toxic
CMT_05475,quán cơm quê này chắc nằm trên sao,non-toxic
CMT_05476,ghế đỏ đang diễn theo kịch_bản hay sống đúng với bản_thân vậy nhỉ,toxic
CMT_05477,mày nhóc tỳ thế_này có vui không,toxic
CMT_05478,tất_cả đều nằm trong tầm_thước ngắm của ca h s phòng_chống ma t úy thì có chạy lên trời z cũng vậy bị kéo xuống nhập kho,non-toxic
CMT_05479,từ khâu nhập nguyên_vật_liệu đến khâu kiểm_tra nguyên_vật_liệu chế_biến thức_ăn và khâu lưu_mẫu có vấn_đề rồi,non-toxic
CMT_05480,nhà m chạy từ hồi mới ra tới giờ theo nhận_xét cá_nhân thì xe trang_bị nhiều lăng_trợ_lực điện_nhẹ dễ lái vào cua nhẹ n hàng còn thì chưa có cơ_hội chạy thử không dám n x,non-toxic
CMT_05481,vẫn có lời hàn mà ở phần rap của li_sa,non-toxic
CMT_05482,mẹ đẹp quá bảo_sao con trai đẹp nhưng nhìn mẹ trẻ đẹp như chị_gái,non-toxic
CMT_05483,nhìn mày có quan_hệ nhỉ mà buồn_cười ghê,toxic
CMT_05484,nhìn ghê chết đi được còn làm_giá,toxic
CMT_05485,đừng có làm liều tao sẽ đốt cửa_hàng đấy,toxic
CMT_05486,tao cảnh_báo lần cuối trả đủ là mày xong,toxic
CMT_05487,người đâu vừa mập vừa lùn khó_coi quá,toxic
CMT_05488,đoan_minh mất_nết dô_duyên còn xấu thậm_tệ của nó thấy dậy chứ ở ngoài nguyên_nạo dừa,toxic
CMT_05489,lại tổ_chức trận duy_nhất để tạ được nâng cup cười lớn,non-toxic
CMT_05490,gặp tui là tui đi ngay từ câu nói_đầu k k,non-toxic
CMT_05491,thôi hòa bình công_lý gì làm loạn,non-toxic
CMT_05492,biết tao sẽ làm_gì không làm cho nghẹt_thở ngay,toxic
CMT_05493,thằng nào z cũng vậy đểu như nhau nhưng cái cách thằng quyền chung tiền với thằng mực thì nó trời l_ải nhả i lên l_ải nhả i xuống trong khi thua là chung và muốn gỡ thì gạ_kèo lại,toxic
CMT_05494,nhìn mày không ai thèm tao không nhịn được cười,toxic
CMT_05495,khu yến_cáo thì phải phát_sóng trên tivi và radio nhiều lần trong ngày và liên_tục nhiều ngày thì người_dân mới biết được,non-toxic
CMT_05496,con này có giá_trị dinh_dưỡng cao ở cầu đá cảng tàu khách vũng tàu có những người đi gõ hàu ngày kiếm 700 giá hình_như kg,toxic
CMT_05497,đây là điều chúng_ta cần lan tỏa,non-toxic
CMT_05498,mày biết lo cho mình vậy_mà vẫn tự_tin được á,toxic
CMT_05499,xà_lơ_hợp_lý cái gì cái công_ty có tư_cách gì mà đòi làm_việc với người ta công_ty mà làm như cơ_quan nhà_nước lên đây thông_cáo báo_chí để làm chi chắc có cửa để gặp,non-toxic
CMT_05500,mày típ người vậy_mà vẫn tự_tin được á,toxic
CMT_05501,xin_lỗi con khỉ đ m đáng với m lắm chơi bình_thường không chơi chơi gian_lận lòng tao lắm,toxic
CMT_05502,biết tao sẽ làm_gì không ý tao là vậy đấy ngay,toxic
CMT_05503,có con_nhỏ đọc tin thấy xót_xa quá,non-toxic
CMT_05504,nghe có_vẻ hư_trúc nhưng lại rất mộ dung_phục,non-toxic
CMT_05505,trưởng_thành chưa kiểu gì mà mày tự_tin thế,toxic
CMT_05506,nói_chung đàn_ông mà ăn_mặc hoa hoét_lò e_loẹt thì có xu_hướng thiên_về nữ tính,non-toxic
CMT_05507,mày tự n hiên đâu phải chuyện là sao,toxic
CMT_05508,mày cứ trình nào trình đi rồi sẽ biết,toxic
CMT_05509,chơi khăm kiểu mày chắc là tren d mới nhỉ,toxic
CMT_05510,kêu đẻ con gái cho nó hiền_thục dễ bảo dễ dạy mà thấy thế_này ngất_ngây con gà_tây,non-toxic
CMT_05511,ai ăn rồi cho xin cảm_nhận thật với ạ,non-toxic
CMT_05512,mà xe_lăn sao lại chơi ga me này,non-toxic
CMT_05513,trong các nhóm phụ_kiện tôi chỉ mong_muốn camera khổ_nỗi ở việt_nam nạn trộm cấp bẻ gương_nại logo và tháo_camera hành_trình như ăn cơm_bữa khi mua giá đắt khi mất tìm lại thì giá cao_tóm_lại xe sang phải có tài_xế còn xe tầm chung thì chịu cực khi trang_bị camera này,toxic
CMT_05514,coi_chừng đấy đủ yếu_tố hình_sự rồi đấy là chuyện nhỏ thôi,toxic
CMT_05515,tài_học rộng tài_cao như mày không phải ai cũng có,toxic
CMT_05516,khuyên mày đừng sống ảo mà không nghe,toxic
CMT_05517,nhái mẫu_mã rồi có nhái được chất_lượng,non-toxic
CMT_05518,bánh_bèo xu ghê mặt như mà đòi trai đẹp chi tiền cho m đi mua hòm hả,non-toxic
CMT_05519,có_lẽ là có nhưng vấn_đề là phải định_dạng lại số thuật_ngữ người không học_toán như tôi nghĩ thực_tế là dùng một miếng giấy_hình tam_giác gói kín một quả bóng khi các góc tam_giác tiệm_cận vuông góc với cạnh đối_diện gần bằng không nhưng vẫn phải là đoạn thì rõ_ràng tổng các đường cao rất nhỏ,toxic
CMT_05520,nhìn cách n c biết thứ nguu rồi,non-toxic
CMT_05521,chị_gái này không làm mà đòi có ăn nè,non-toxic
CMT_05522,cá_nhân tôi thấy nên chọn con hơn xét về ngoại_thất thì đẹp hơn trong rộng_rãi và tiết_kiệm n hiên_liệu,toxic
CMT_05523,nếu có khu vườn hoa với nhiều loại hoa mùi hương màu_sắc sẽ cho ta một cảm_giác hương_phấn thoải_mái yêu đời vv thì theo tôi tất_cả loài hoa đều có_thể cho ta một làn da đẹp,non-toxic
CMT_05524,bố t h rách lấy bản_phối của virus s xong xào nấu lại bảo của nó,non-toxic
CMT_05525,cứ dùng các sản_phẩm của những công_ty có tên_tuổi sợ lắm các sản_phẩm nhà làm không có cơ_quan kiểm_định,non-toxic
CMT_05526,hai tháng mà trông kháu k_hỉnh quá chúc bé mau mạnh khỏe,non-toxic
CMT_05527,là rất quá_đáng luôn chứ hơi gì,non-toxic
CMT_05528,đề_nghị ban tổ_chức phỏng_vấn_chước khi lên hình xem thí_sinh có bị đao không,non-toxic
