id,text,label
CMT_08455,"Mấy hôm nay nắng nóng kinh khủng, ra đường là muốn bốc hơi. Mọi người nhớ uống đủ nước nha!",non-toxic
CMT_08456,"Tình yêu thời nay sao mà phức tạp quá, hợp rồi tan, tan rồi hợp, mệt mỏi ghê.",non-toxic
CMT_08457,"Chương trình này càng ngày càng nhạt, biên kịch chắc hết ý tưởng rồi hay sao ấy. Chán!",non-toxic
CMT_08458,"Đầu tư vào mấy cái coin rác thì chỉ có nước đi ăn mày thôi, đừng có mơ mộng làm giàu nhanh!",toxic
CMT_08459,"Màu son này đẹp quá, lên môi tôn da dã man. Must-have item cho mùa hè này!",non-toxic
CMT_08460,"Mấy đứa đồng nghiệp cứ thích nịnh bợ sếp để được thăng chức, nhìn mà thấy ghét!",toxic
CMT_08461,"Cuốn tiểu thuyết này có cốt truyện rất sâu sắc, đọc xong còn đọng lại nhiều suy tư. Rất đáng đọc.",non-toxic
CMT_08462,"Tập gym đều đặn thấy sức khỏe cải thiện rõ rệt, năng lượng cũng dồi dào hơn nhiều.",non-toxic
CMT_08463,"Đúng là lũ tham ô, vơ vét của công thì chỉ có nước đi tù mọt gông, không ai dung túng được đâu!",toxic
CMT_08464,"Mình thấy ý kiến của bạn A có lý đấy, mọi người nên lắng nghe đa chiều hơn thay vì chỉ trích.",non-toxic
CMT_08465,"Game này đồ họa đẹp, chơi cũng cuốn nhưng mà nạp tiền nhiều quá, làm người chơi nghèo đi thôi.",non-toxic
CMT_08466,"Cái vụ này đúng là bịa đặt trắng trợn, lũ anti-fan rảnh rỗi không có việc gì làm nên đi phá hoại!",toxic
CMT_08467,"Học online tuy tiện nhưng cũng đòi hỏi sự tự giác cao, không là dễ bị xao nhãng lắm.",non-toxic
CMT_08468,"Chúc mừng bạn đã đạt được thành tích xuất sắc này nhé, mọi nỗ lực đều được đền đáp xứng đáng!",non-toxic
CMT_08469,"Con nhỏ KOL này cứ làm trò lố để câu view, nội dung nhảm nhí, không có giá trị gì hết.",toxic
CMT_08470,"Sáng ra đi làm quên mang ví, đúng là hết nước chấm! Nay chắc nhịn đói quá.",non-toxic
CMT_08471,"Nhạc của Sơn Tùng M-TP lần này đỉnh của chóp luôn, nghe cuốn quá!",non-toxic
CMT_08472,"Thằng cha này nói nhảm vãi, óc chó à?",toxic
CMT_08473,"Phim này nội dung sâu sắc, đáng để xem và suy ngẫm. Rất ý nghĩa!",non-toxic
CMT_08474,"Con nhỏ này nhìn mặt đã thấy ghét, làm trò con bò gì vậy?",toxic
CMT_08475,"Chính sách mới này hy vọng sẽ giúp ích được nhiều cho người dân, rất đáng mong chờ.",non-toxic
CMT_08476,"Đám fan cuồng này toàn lũ vô học, phá hoại hình ảnh của idol chứ yêu thương gì.",toxic
CMT_08477,Chúc mừng đội tuyển Việt Nam đã giành chiến thắng đầy thuyết phục! Tuyệt vời!,non-toxic
CMT_08478,"Mấy đứa miền Nam/Bắc toàn lũ ăn hại, chả làm được tích sự gì cho đất nước.",toxic
CMT_08479,"Ai có kinh nghiệm đi Đà Lạt tháng 12 không, cho mình xin ít review với ạ.",non-toxic
CMT_08480,"Thôi đi mày, giả tạo vừa thôi, ai mà tin cái loại như mày chứ.",toxic
CMT_08481,"Món ăn này nhìn hấp dẫn quá, chắc phải thử làm theo công thức này thôi.",non-toxic
CMT_08482,"Đồ ngu, không hiểu thì im mẹ mồm vào, phát biểu linh tinh làm gì.",toxic
CMT_08483,"Quan điểm của bạn có lý đấy, mình cũng thấy vậy. Cần xem xét kỹ hơn.",non-toxic
CMT_08484,"Sao mà dốt thế nhỉ? Kiến thức cơ bản cũng không biết, đúng là vô dụng.",toxic
CMT_08485,"Uầy, cái ảnh này đẹp thế, chụp ở đâu vậy bạn? Cho mình xin địa chỉ với.",non-toxic
CMT_08486,"Cái lũ rác rưởi này nên biến khỏi xã hội đi cho đỡ chật đất, nhìn ngứa mắt.",toxic
CMT_08487,"Học online dạo này cũng có nhiều cái tiện phết, đỡ tốn thời gian di chuyển.",non-toxic
CMT_08488,"Mày có tin tao tìm ra nhà mày không, rồi đừng trách tại sao!",toxic
CMT_08489,"Mấy bạn công an giao thông xử lý nhanh gọn quá, đường thông thoáng hẳn.",non-toxic
CMT_08490,"Đúng là lũ ăn bám, chỉ biết chờ người khác cho ăn chứ có làm gì đâu.",toxic
CMT_08491,"Sáng kiến này hay đó, nếu áp dụng rộng rãi chắc sẽ hiệu quả cao.",non-toxic
CMT_08492,"Chết cha mày đi, xứng đáng mà! Ai bảo ngu!",toxic
CMT_08493,"Trời ơi bé mèo đáng yêu quá, nhìn cưng xỉu luôn! Muốn bắt về nuôi quá.",non-toxic
CMT_08494,"Loại mày chỉ xứng đáng làm dưới đáy xã hội thôi, đừng có mơ cao.",toxic
CMT_08495,Mình nghĩ vấn đề này cần được nhìn nhận từ nhiều góc độ hơn để có cái nhìn khách quan.,non-toxic
CMT_08496,"Gái mà ngu như thế này thì ở nhà nấu cơm cho chồng đi, ra ngoài làm gì.",toxic
CMT_08497,"Thời tiết hôm nay mát mẻ dễ chịu ghê, thích hợp đi dạo cuối tuần.",non-toxic
CMT_08498,"Thằng này chắc được bao nhiêu tiền mà lên đây sủa bậy, nghe ngứa tai quá.",toxic
CMT_08499,Cảm ơn bạn đã chia sẻ thông tin hữu ích này nhé! Rất cần thiết.,non-toxic
CMT_08500,Tụi bây rảnh quá không có việc gì làm hay sao mà đi soi mói người khác? Xàm xí!,toxic
CMT_08501,Bộ phim tài liệu này thật sự đã mở mang tầm mắt mình rất nhiều về lịch sử.,non-toxic
CMT_08502,"Nhìn mặt thấy ghét rồi, bớt diễn đi, ai thèm xem.",toxic
CMT_08503,"Món chè này đúng vị tuổi thơ, ăn một miếng nhớ cả bầu trời kỉ niệm.",non-toxic
CMT_08504,"Đừng có mà lên mặt dạy đời, mày là cái thá gì mà nói?",toxic
CMT_08505,"Đội ngũ y bác sĩ đã làm việc hết sức mình trong đợt dịch này, thật đáng nể phục.",non-toxic
CMT_08506,"Cái lũ này chắc bị tẩy não hết rồi, không có não để nghĩ à mà cứ tin?",toxic
CMT_08507,"Ô tô điện đang là xu hướng mới, hy vọng sẽ sớm phổ biến hơn ở VN và thân thiện môi trường.",non-toxic
CMT_08508,"Mày nên về học lại tiếng Việt đi, viết lách như hạch, đọc chả hiểu gì.",toxic
CMT_08509,"Bạn giải thích rõ ràng quá, giờ mình đã hiểu rồi. Cảm ơn bạn nhiều nhé.",non-toxic
CMT_08510,Thằng nào bênh vực nó thì cũng ngu y chang! Cả lũ một giuộc!,toxic
CMT_08511,"Buổi diễn này rất thành công, ca sĩ hát live quá đỉnh! Fan đổ rạp hết.",non-toxic
CMT_08512,"Cút đi, đừng có làm bẩn newsfeed của tao nữa, nhìn chướng mắt.",toxic
CMT_08513,"Đọc bài viết này thấy đồng cảm ghê, đúng là không ai hiểu mình bằng người trong cuộc.",non-toxic
CMT_08514,"Mấy con mụ lắm chuyện, chỉ biết buôn dưa lê dưa chuột, vô tích sự.",toxic
CMT_08515,"Mọi người cùng nhau cố gắng giữ gìn vệ sinh chung nhé, vì một môi trường xanh sạch đẹp.",non-toxic
CMT_08516,"Thành phần phá hoại, nên bị xử lý nghiêm! Cho đi tù mọt gông.",toxic
CMT_08517,"Mình đã xem và thấy rất bổ ích, cảm ơn ad đã đăng bài. Sẽ chia sẻ cho mọi người.",non-toxic
CMT_08518,"Vô văn hóa, không biết dạy dỗ hay sao mà hành xử như thú vật vậy!",toxic
CMT_08519,"Hy vọng mọi chuyện sẽ sớm tốt đẹp trở lại, mọi khó khăn sẽ qua đi.",non-toxic
CMT_08520,"Mày làm gì có tư cách nói về chuyện này, im đi cho khuất mắt!",toxic
CMT_08521,"Đọc cái tin này mà tức anh ách, bọn lừa đảo giờ lộng hành quá!",non-toxic
CMT_08522,Thằng mất dạy này dám ăn nói vô lễ với người lớn tuổi à? Đúng là mất dạy!,toxic
CMT_08523,"Nghe bài này xong tự nhiên thấy lòng bình yên lạ, nhạc hay quá.",non-toxic
CMT_08524,"Con bé này chắc não có vấn đề, phát ngôn toàn mấy cái vớ vẩn.",toxic
CMT_08525,"Chúc mừng team đã hoàn thành dự án xuất sắc, mọi người đã làm việc rất chăm chỉ.",non-toxic
CMT_08526,Cái quần què gì đây? Đồ ăn như c*t mà dám bán giá trên trời.,toxic
CMT_08527,"Tối nay có trận bóng đá hay, anh em nào xem cùng không?",non-toxic
CMT_08528,"Mấy con nhỏ fan cuồng này ngu muội vãi, idol làm sai rành rành vẫn bênh chằm chằm.",toxic
CMT_08529,"Hôm nay trời đẹp ghê, đi cà phê là hết sảy con bà bảy.",non-toxic
CMT_08530,Cái thằng mặt l*n này sao lại được lên sóng truyền hình? Xã hội loạn rồi à?,toxic
CMT_08531,"Thông tin mới nhất về vụ cháy, hy vọng không có thiệt hại về người.",non-toxic
CMT_08532,"Ông bà già này đúng là đồ cổ hủ, tư tưởng lạc hậu vãi.",toxic
CMT_08533,"Món ăn này nhìn hấp dẫn quá, có ai biết công thức không chỉ mình với.",non-toxic
CMT_08534,"Đám nghệ sĩ này toàn giả tạo, trước mặt thì thảo mai, sau lưng thì đâm chọt.",toxic
CMT_08535,"Sự kiện văn hóa này rất ý nghĩa, thu hút được đông đảo người dân tham gia.",non-toxic
CMT_08536,"Cái lũ chó đẻ này chuyên đi cướp giật, đáng bị tống vào tù mục xương.",toxic
CMT_08537,"Mình thấy giải pháp này khá hay và khả thi, nên thử áp dụng xem sao.",non-toxic
CMT_08538,"Thế giới này toàn những thằng ngu, không biết suy nghĩ gì cả.",toxic
CMT_08539,"Video này cảm động quá, mình đã khóc khi xem đoạn cuối.",non-toxic
CMT_08540,Con bitch này sao cứ thích làm màu thế nhỉ? Nhìn ngứa mắt vãi.,toxic
CMT_08541,"Ai có kinh nghiệm du lịch Đà Lạt tự túc không, chia sẻ cho mình với ạ.",non-toxic
CMT_08542,"Cái loại rác rưởi này chỉ biết phá hoại, không làm được tích sự gì.",toxic
CMT_08543,"Hôm nay mình vừa mua được một quyển sách rất hay, recommend cho mọi người.",non-toxic
CMT_08544,"Thằng ad page này chắc bị thần kinh, đăng bài toàn mấy cái xàm xí đú.",toxic
CMT_08545,"Mọi người nhớ đeo khẩu trang khi ra ngoài nhé, dịch vẫn còn phức tạp.",non-toxic
CMT_08546,"Đồ con chó, dám chửi bố mày à? Mày đợi đấy!",toxic
CMT_08547,"Tìm được công việc mới rồi, mừng quá đi thôi. Cố gắng thôi nào.",non-toxic
CMT_08548,"Cái bọn này đúng là ăn hại, chỉ biết phá của chứ không biết làm ra tiền.",toxic
CMT_08549,"Thấy mọi người bảo phim này hay lắm, có ai đi xem về rồi cho xin review với.",non-toxic
CMT_08550,Mày im đi thằng óc chó! Đừng có nói nhiều nữa!,toxic
CMT_08551,"Bài viết rất có chiều sâu, cung cấp nhiều thông tin hữu ích.",non-toxic
CMT_08552,"Mấy đứa vô văn hóa này đúng là mất hết nhân tính, đáng bị xã hội tẩy chay.",toxic
CMT_08553,"Chúc mừng sinh nhật bạn nhé, luôn vui vẻ và thành công trong cuộc sống.",non-toxic
CMT_08554,"Cái lũ ăn cắp này chuyên rình mò trộm cướp, công an đâu không bắt hết đi?",toxic
CMT_08555,Mình nghĩ chúng ta nên nhìn nhận vấn đề này từ nhiều khía cạnh khác nhau.,non-toxic
CMT_08556,Mày tưởng mày là ai mà dám ra vẻ dạy đời bố mày? Cút đi!,toxic
CMT_08557,"Sản phẩm này dùng khá ưng ý, chất lượng tốt mà giá cũng phải chăng.",non-toxic
CMT_08558,"Thằng mặt lol này nhìn thấy ghét, tự mãn vãi cả ra.",toxic
CMT_08559,"Thời tiết dạo này thất thường quá, mọi người nhớ giữ gìn sức khỏe nhé.",non-toxic
CMT_08560,"Con mẹ này chuyên đi giật chồng người khác, đúng là tiện nhân!",toxic
CMT_08561,"Đồ uống ở quán này ngon và decor cũng rất đẹp, rất đáng để thử.",non-toxic
CMT_08562,"Thằng đạo diễn này chắc bị điên, làm phim gì mà như shit.",toxic
CMT_08563,"Bài hát này gợi cho mình nhiều kỷ niệm đẹp, nghe hoài không chán.",non-toxic
CMT_08564,"Mấy đứa nhỏ này đúng là vô giáo dục, nói năng trống không với người lớn.",toxic
CMT_08565,"Công nghệ AI đang phát triển rất nhanh, không biết tương lai sẽ đi về đâu nhỉ?",non-toxic
CMT_08566,Cái bọn loser này chỉ biết gato chứ có làm được gì ra hồn đâu.,toxic
CMT_08567,"Hôm nay mình học được một mẹo nhỏ rất hay, muốn chia sẻ cho mọi người.",non-toxic
CMT_08568,Thằng khốn nạn này dám ăn hiếp trẻ con à? Đồ súc vật!,toxic
CMT_08569,"Văn hóa đọc sách đang dần bị mai một, mong mọi người cùng chung tay phát triển.",non-toxic
CMT_08570,"Thế kỷ 21 rồi mà còn tin mấy cái chuyện mê tín dị đoan này, ngu dốt vãi.",toxic
CMT_08571,"Mấy nay thấy giá xăng lại tăng, đi làm muốn xỉu luôn á trời 😭",non-toxic
CMT_08572,"Đứa nào nói câu này đúng là óc chó, không có não à?",toxic
CMT_08573,"Chúc mừng đội tuyển đã có một trận đấu quả cảm, dù kết quả không như ý nhưng tinh thần rất đáng khen!",non-toxic
CMT_08574,"Cái phim này dở tệ, phí tiền đi xem. Đạo diễn đúng là hết chất xám!",toxic
CMT_08575,"Sản phẩm mới của hãng này nhìn mê quá, chắc phải gom lúa mua thôi.",non-toxic
CMT_08576,"Thấy bảo có đợt giảm giá lớn cuối tháng, ai có info gì không?",non-toxic
CMT_08577,"Bọn lều báo giật tít câu view rẻ tiền, toàn tin vớ vẩn!",toxic
CMT_08578,"Anh shipper giao hàng nhanh và nhiệt tình, 5 sao cho anh ạ!",non-toxic
CMT_08579,"Mày nên im mồm lại đi, nói ra toàn rác rưởi không à!",toxic
CMT_08580,"Tập gym đều đặn thấy cơ thể khỏe khoắn hẳn ra, mọi người nên thử nha.",non-toxic
CMT_08581,"Cái bài hát này nghe hoài không chán, đúng là masterpiece!",non-toxic
CMT_08582,Đừng có ngu mà tin mấy cái quảng cáo lừa đảo trên mạng đó nha các bạn.,non-toxic
CMT_08583,Con nhỏ này chắc ăn cắp đồ người ta quen rồi nên mới trơ trẽn vậy.,toxic
CMT_08584,"Hôm nay trời đẹp quá, đi cà phê chill thôi mọi người ơi!",non-toxic
CMT_08585,"Mấy thằng loser chỉ biết ngồi nhà gõ phím chửi bới, ra đời làm được cái gì?",toxic
CMT_08586,"Dạo này nhiều vụ lừa đảo qua điện thoại quá, mọi người cẩn thận nha.",non-toxic
CMT_08587,"Cái quán ăn này ngon bá cháy bọ chét, nhất định phải quay lại!",non-toxic
CMT_08588,"Thằng cha này phát biểu như hạch, toàn lời sáo rỗng.",toxic
CMT_08589,"Trend này nhìn cưng quá, ai chỉ mình cách làm với ạ?",non-toxic
CMT_08590,"Sao cái app này lag dữ vậy? Tốn pin nữa chứ, đúng là đồ bỏ!",non-toxic
CMT_08591,"Lũ chó này chỉ biết phá hoại, không có ích gì cho xã hội!",toxic
CMT_08592,"Cuốn sách này hay ghê, đọc xong thấy mở mang kiến thức nhiều lắm.",non-toxic
CMT_08593,"Tình hình giao thông giờ cao điểm đúng là ác mộng, kẹt cứng luôn.",non-toxic
CMT_08594,"Cái loại người như mày chỉ nên cút khỏi đây, đừng làm bẩn mắt tao!",toxic
CMT_08595,"Mình thấy quan điểm của bạn khá hợp lý, có thể áp dụng được đấy.",non-toxic
CMT_08596,"Con bé diễn viên mới này diễn đơ như cây cơ, không có chút cảm xúc nào.",non-toxic
CMT_08597,"Bọn mày im đi, toàn lũ ngu dốt không hiểu gì mà cứ sủa!",toxic
CMT_08598,"Dự báo thời tiết mai mưa lớn, nhớ mang ô và áo mưa nha mọi người.",non-toxic
